product_id,product_link,product_description,product_image
COMGMM3H4NFYZHVW,https://www.flipkart.com/product/p/item?pid=COMGMM3H4NFYZHVW,Infinix INBook Y1 Plus Intel Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) XL28 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/m/u/z/-original-imagmxurgcshfkx7.jpeg?q=70
COMGCNDPPGYZEATY,https://www.flipkart.com/product/p/item?pid=COMGCNDPPGYZEATY,DELL Ryzen 7 Octa Core AMD R7-5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/120 Hz) G15-5515 Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/l0zm64w0/computer/e/g/8/g15-5515-gaming-laptop-dell-original-imagcnty69nhzy58.jpeg?q=70
COMGJ75HTRHWX4SN,https://www.flipkart.com/product/p/item?pid=COMGJ75HTRHWX4SN,DELL Ryzen 7 Octa Core 6800H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3070 Ti/165 Hz) New Gaming G15 Ryzen Edition Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/l45xea80/computer/7/5/r/g15-5525-gaming-laptop-dell-original-imagf4haxvzux68z.jpeg?q=70
COMGFWCYPVDVM8S3,https://www.flipkart.com/product/p/item?pid=COMGFWCYPVDVM8S3,ASUS ROG Zephyrus G15 Ryzen 9 Octa Core 6900HS - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3070 Ti/240 Hz) GA503RW-LN066WS Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/l572ufk0/computer/u/d/s/ga503rm-hq142ws-gaming-laptop-asus-original-imagfxjrtmpgfyhs.jpeg?q=70
COMGHZGHAVG4BKU5,https://www.flipkart.com/product/p/item?pid=COMGHZGHAVG4BKU5,APPLE 2023 MacBook Pro M2 Pro - (16 GB/1 TB SSD/macOS Ventura) MPHJ3HN/A,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/i/z/n/mphh3hn-a-thin-and-light-laptop-apple-original-imagmfhe3vvshdzc.jpeg?q=70
COMGFWCYHM7Y7EJS,https://www.flipkart.com/product/p/item?pid=COMGFWCYHM7Y7EJS,ASUS ROG Flow X13 Ryzen 7 Octa Core 6800HS - (32 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 Ti) GV301RE-LI201WS 2 in 1 Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/l58iaa80/computer/y/w/x/gv301ra-li030ws-thin-and-light-laptop-asus-original-imagfyg7mmnyhfmz.jpeg?q=70
COMGMVCPWBZJYKP3,https://www.flipkart.com/product/p/item?pid=COMGMVCPWBZJYKP3,Acer Nitro 5 (2023) Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) AN515-47 Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/8/l/5/-original-imagnp5haybgpvfs.jpeg?q=70
COMGGYEBBQFFPTTN,https://www.flipkart.com/product/p/item?pid=COMGGYEBBQFFPTTN,HP Victus Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 15-fb0040AX Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/l5bd5zk0/computer/l/e/k/15-fb0040ax-gaming-laptop-hp-original-imaggyuezf9qtypd.jpeg?q=70
COMGJS5FRZQ8DHAJ,https://www.flipkart.com/product/p/item?pid=COMGJS5FRZQ8DHAJ,GIGABYTE AERO 5 XE4 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3070 Ti) RP5MXE4 Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/n/z/g/aero-5-xe4-73in614so-gaming-laptop-gigabyte-original-imagk2b5gjhmkzzf.jpeg?q=70
COMGMV6VU9YWMPGH,https://www.flipkart.com/product/p/item?pid=COMGMV6VU9YWMPGH,MSI Core i5 13th Gen - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 B13M-291IN Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/p/m/k/modern-15-b13m-290in-thin-and-light-laptop-msi-original-imagnjyhw2dzzpaz.jpeg?q=70
COMGGZ23GZFCQFCZ,https://www.flipkart.com/product/p/item?pid=COMGGZ23GZFCQFCZ,MSI CreatorPro M16 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX A1000/60 Hz) CreatorPro M16 A12UIS-634IN Creator Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/e/i/x/creatorpro-m16-a12uis-notebook-msi-original-imaghffgdnghyfvw.jpeg?q=70
COMGDTTDMGMYVNBK,https://www.flipkart.com/product/p/item?pid=COMGDTTDMGMYVNBK,HP Pavilion (2023) Eyesafe Intel Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home) 15-EG2039TU Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/l2hwwi80/computer/9/5/2/eg2036tu-thin-and-light-laptop-hp-original-imagduyqdgd5gtas.jpeg?q=70
COMG73Z5HGCZWBGW,https://www.flipkart.com/product/p/item?pid=COMG73Z5HGCZWBGW,HP OMEN Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3070) 16-b0370TX Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/kzn17680/computer/1/i/z/-original-imagbhzqahdzyx4e.jpeg?q=70
COMGZ7YCWHTPFVYY,https://www.flipkart.com/product/p/item?pid=COMGZ7YCWHTPFVYY,Infinix Y1 Plus Neo Intel Celeron Quad Core 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL30 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/t/d/v/xl30-thin-and-light-laptop-infinix-original-imagzmncdyme776h.jpeg?q=70
COMGFA5FWMCQBXB3,https://www.flipkart.com/product/p/item?pid=COMGFA5FWMCQBXB3,HP Victus Ryzen 7 Octa Core 6800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 Ti) 16-e1060AX Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/l4oi4cw0/computer/l/t/q/16-e1062ax-gaming-laptop-hp-original-imagfgqgzbrzchfq.jpeg?q=70
COMGFWCY9EZEZNFN,https://www.flipkart.com/product/p/item?pid=COMGFWCY9EZEZNFN,ASUS ROG Zephyrus G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HS - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/165 Hz) GA503RM-HQ030WS Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/l58iaa80/computer/e/u/f/ga503rm-hq030ws-gaming-laptop-asus-original-imagfyjedtcx2vfw.jpeg?q=70
COMFT8GXQ8NJZWUY,https://www.flipkart.com/product/p/item?pid=COMFT8GXQ8NJZWUY,ASUS Core i9 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 2060) UX581LV-H2035T Creator Laptop,https://rukminim1.flixcart.com/image/416/416/ktn9pjk0/computer/b/m/o/na-gaming-laptop-asus-original-imag6xzyryhh82ff.jpeg?q=70
COMG3TZGFGYDYGPD,https://www.flipkart.com/product/p/item?pid=COMG3TZGFGYDYGPD,Lenovo IdeaPad Slim 5i Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 82FG014DIN|82FG0125IN|82FG01H9IN|82FG013WIN|82FG01B5IN Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/klfhk7k0/computer/w/u/x/na-thin-and-light-laptop-lenovo-original-imagyk4hedcydqx5.jpeg?q=70
COMGZ2Y4SGZZBCFJ,https://www.flipkart.com/product/p/item?pid=COMGZ2Y4SGZZBCFJ,ASUS Ryzen 5 Octa Core - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK522WS Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/t/o/v/vivobook-go-14-laptop-asus-original-imagz3z9n2dvvzcq.jpeg?q=70
COMG3Y4WSKZ5JJAP,https://www.flipkart.com/product/p/item?pid=COMG3Y4WSKZ5JJAP,DELL GAMING G5 SERIES Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX 1650Ti/120 Hz) G5 5500 Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/kpsnzww0/computer/h/r/l/dell-gaming-g5-5500-gaming-laptop-dell-original-imag3y4wycuk4tnn.jpeg?q=70
COMGAEHJ4BYZZEJJ,https://www.flipkart.com/product/p/item?pid=COMGAEHJ4BYZZEJJ,ASUS Vivobook Core i5 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) X415EA-EB502TS Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/kwqq1zk0/computer/4/b/9/asus-vivobook-thin-and-light-laptop-asus-original-imag9ckkd4hmuhzy.jpeg?q=70
COMGKC6YHQF2HQRB,https://www.flipkart.com/product/p/item?pid=COMGKC6YHQF2HQRB,Lenovo Legion 5 Pro Intel Core i7 11th Gen - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3070) 16ITH6H Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/l29c9e80/computer/y/w/r/15ach6h-laptop-lenovo-original-imagdn94ehpsyjkw.jpeg?q=70
COMGD436X2AWBFVT,https://www.flipkart.com/product/p/item?pid=COMGD436X2AWBFVT,DELL Inspiron Ryzen 7 Octa Core 5825U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3525 Notebook,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/o/u/x/inspiron-3525-thin-and-light-laptop-dell-original-imagg42smhwrtf3g.jpeg?q=70
COMGZR7GZ2UDYSRG,https://www.flipkart.com/product/p/item?pid=COMGZR7GZ2UDYSRG,ASUS Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) S3502ZA-L501WS Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/6/o/e/vivobook-s15-oled-laptop-asus-original-imagzs3zadtqytrz.jpeg?q=70
COMGFPGWRFMJZDHX,https://www.flipkart.com/product/p/item?pid=COMGFPGWRFMJZDHX,DELL Ryzen 7 Octa Core AMD R7-6800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 Ti/120 Hz) G15-5525 Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/l45xea80/computer/5/c/u/g15-5525-gaming-laptop-dell-original-imagf4haezyhzwva.jpeg?q=70
COMGGHMQUHQ6TYBC,https://www.flipkart.com/product/p/item?pid=COMGGHMQUHQ6TYBC,MSI Modern 14 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 B5M-242IN Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/i/o/b/modern-14-b5m-notebook-msi-original-imaggmfqjsdatppv.jpeg?q=70
COMGFQ4AFESGXSJ3,https://www.flipkart.com/product/p/item?pid=COMGFQ4AFESGXSJ3,Acer Aspire 5 Ryzen 7 Octa Core 5700U - (8 GB/512 GB SSD/Windows 10 Home) A515-45-R9PX Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/kzogn0w0/computer/t/o/4/a515-45-r9px-thin-and-light-laptop-acer-original-imagbmx3nr6xex9g.jpeg?q=70
COMGFYQZGYPZNPGS,https://www.flipkart.com/product/p/item?pid=COMGFYQZGYPZNPGS,ASUS ROG Flow Z13 (2022) Core i9 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 Ti/120 Hz) GZ301ZE-LD064WS Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/l4n2oi80/computer/i/g/f/-original-imagfhpzm88zjzyc.jpeg?q=70
COMGZDQJHUAJY3AS,https://www.flipkart.com/product/p/item?pid=COMGZDQJHUAJY3AS,"ASUS Zenbook S 13 OLED (2023) 1 cm Thin & 1 kg Light, Intel EVO Core i7 13th Gen - (16 GB/1 TB SSD/Windows 11 Home) UX5304VA-NQ742WS Thin and Light Laptop",https://rukminim1.flixcart.com/image/416/416/xif0q/computer/g/u/h/-original-imagpxgq7r3gza5v.jpeg?q=70
COMGMV6VYGAAAHYT,https://www.flipkart.com/product/p/item?pid=COMGMV6VYGAAAHYT,MSI Core i5 13th Gen - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C13M-437IN Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/w/f/2/-original-imagnqmwqyhgztv3.jpeg?q=70
COMGGQE9GJJK6HGR,https://www.flipkart.com/product/p/item?pid=COMGGQE9GJJK6HGR,Infinix INBook X2 Plus Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL25 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/n/e/n/-original-imagjfgfjnwnq89g.jpeg?q=70
COMGZDPMEBJ3UBRM,https://www.flipkart.com/product/p/item?pid=COMGZDPMEBJ3UBRM,Acer Aspire 7 (2023) Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-76G Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/k/c/x/-original-imagqf3ahw9bfjn9.jpeg?q=70
COMGHFTHHXH9AKMS,https://www.flipkart.com/product/p/item?pid=COMGHFTHHXH9AKMS,ASUS Chromebook Flip Touch Celeron Dual Core - (4 GB/32 GB EMMC Storage/Chrome OS) C214MA-BU0704 Chromebook,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/s/z/n/-original-imagg3fxfrttfgvj.jpeg?q=70
COMGE73KXAHEFJUP,https://www.flipkart.com/product/p/item?pid=COMGE73KXAHEFJUP,ASUS ROG Strix G15 Advantage Edition with 90Whr Battery Ryzen 9 Octa Core 5980HX - (16 GB/1 TB SSD/Windows 11 Home/12 GB Graphics/AMD Radeon RX 6800M/165 Hz) G513QY-HQ032WS Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/l41n2q80/computer/t/z/r/-original-imagff79mr7h8fyu.jpeg?q=70
COMGHQYYHWHEJGWJ,https://www.flipkart.com/product/p/item?pid=COMGHQYYHWHEJGWJ,Acer Swift X Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050Ti) SFX16-51G-76DM Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/i/z/x/sfx16-51g-gaming-laptop-acer-original-imaghrgmh9gc6gve.jpeg?q=70
COMGZMKFQYHVEUXH,https://www.flipkart.com/product/p/item?pid=COMGZMKFQYHVEUXH,ASUS Vivobook 16 (2023) Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) M1605YA-MB742WS Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/z/3/s/-original-imagpxgqmsypjdq3.jpeg?q=70
COMGCGSTQNVPA4GM,https://www.flipkart.com/product/p/item?pid=COMGCGSTQNVPA4GM,HP OMEN Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics) 16-B1370TX Laptop,https://rukminim1.flixcart.com/image/416/416/kzn17680/computer/1/i/z/-original-imagbhzqahdzyx4e.jpeg?q=70
COMGM7VXS6KHF8HR,https://www.flipkart.com/product/p/item?pid=COMGM7VXS6KHF8HR,Lenovo Yoga 9i Intel Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home) 14IAP7 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/c/w/v/14iap7-thin-and-light-laptop-lenovo-original-imagmt5q6wqsud2f.jpeg?q=70
COMGMV7WA2VYJGHZ,https://www.flipkart.com/product/p/item?pid=COMGMV7WA2VYJGHZ,ASUS Ryzen 5 Quad Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX GTX1650- 4GB) FA506IHRZ-HN113W Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/h/b/x/fa506ihrz-hn113w-gaming-laptop-asus-original-imagmufuumxvskez.jpeg?q=70
COMFYZC5URFMHTBA,https://www.flipkart.com/product/p/item?pid=COMFYZC5URFMHTBA,MSI Summit E15 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Pro/4 GB Graphics) Summit E15 A11SCST-272IN Laptop,https://rukminim1.flixcart.com/image/416/416/kjabs7k0/computer/t/b/a/msi-original-imafywfftpgtxb9f.jpeg?q=70
COMGFPEHZN5WGPXX,https://www.flipkart.com/product/p/item?pid=COMGFPEHZN5WGPXX,DELL Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3425 Notebook,https://rukminim1.flixcart.com/image/416/416/l4x2rgw0/computer/b/i/k/vostro-3425-notebook-dell-original-imagfpqgffqcbzff.jpeg?q=70
COMGEHP5MQDBZZPG,https://www.flipkart.com/product/p/item?pid=COMGEHP5MQDBZZPG,Infinix X1 Slim Series Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/l44hyfk0/computer/l/a/w/-original-imagf39qgu4qjmgk.jpeg?q=70
COMG3ZHYSKAZYE38,https://www.flipkart.com/product/p/item?pid=COMG3ZHYSKAZYE38,Lenovo Ideapad 5 Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) Ideapad 5 15ALC05 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/kpft18w0/computer/h/w/s/ideapad-5-thin-and-light-laptop-lenovo-original-imag3zhyavdrftyq.jpeg?q=70
COMGHTE8XYZWJMPA,https://www.flipkart.com/product/p/item?pid=COMGHTE8XYZWJMPA,Lenovo V15 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) V15 ITL G2 Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/d/t/c/v15-g2-alc-laptop-lenovo-original-imaghq2ffspmtfuh.jpeg?q=70
COMG72M9XXDCHEQZ,https://www.flipkart.com/product/p/item?pid=COMG72M9XXDCHEQZ,Lenovo IdeaPad 3 Intel Celeron Dual Core 4th Gen - (4 GB/256 GB SSD/Windows 11 Home) 14IGL05 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70
COMGD34ZGBQ5G5GS,https://www.flipkart.com/product/p/item?pid=COMGD34ZGBQ5G5GS,Acer Swift X Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) SFX16-51G Laptop,https://rukminim1.flixcart.com/image/416/416/l1mh7rk0/computer/s/s/o/sfx16-51g-laptop-acer-original-imagd5zmbsdsvjuq.jpeg?q=70
COMGZDQJYFFGZTVG,https://www.flipkart.com/product/p/item?pid=COMGZDQJYFFGZTVG,ASUS Vivobook 14 (2023) Core i5 13th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1404VA-NK522WS Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/o/9/8/-original-imagpxgrmnnwrtzk.jpeg?q=70
COMFGNHGKYJEYGG3,https://www.flipkart.com/product/p/item?pid=COMFGNHGKYJEYGG3,APPLE MacBook Pro Core i5 8th Gen - (8 GB/512 GB SSD/Mac OS Mojave) MV972HN/A,https://rukminim1.flixcart.com/image/416/416/jyq5oy80/computer/t/y/2/apple-na-thin-and-light-laptop-original-imafgwev6abfznds.jpeg?q=70
COMGZUGT3NMUDWFS,https://www.flipkart.com/product/p/item?pid=COMGZUGT3NMUDWFS,HP Victus Gaming Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 15-fb0137AX Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/m/i/w/15-fb0137ax-gaming-laptop-hp-original-imagpb7cffc2yvgw.jpeg?q=70
COMGCQQZZYT3G54U,https://www.flipkart.com/product/p/item?pid=COMGCQQZZYT3G54U,DELL G15 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 Ti/165 Hz) G15-5511 SE Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/l13whow0/computer/q/g/r/g15-5511-se-gaming-laptop-dell-original-imagcqvag8kygrfj.jpeg?q=70
COMGZMKF2QGBC4KC,https://www.flipkart.com/product/p/item?pid=COMGZMKF2QGBC4KC,ASUS Vivobook 14X OLED (2023) Intel H-Series Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050/90 Hz) K3405VFB-KM542WS Creator Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/s/i/o/-original-imagpeafysexxj4g.jpeg?q=70
COMG9NYDEJDHJZ5Q,https://www.flipkart.com/product/p/item?pid=COMG9NYDEJDHJZ5Q,DELL Vostro Core i3 10th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Vostro 3401 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/krf91u80/computer/2/m/b/na-thin-and-light-laptop-dell-original-imag585xzyrystrc.jpeg?q=70
COMGMV6VX8FZFWXH,https://www.flipkart.com/product/p/item?pid=COMGMV6VX8FZFWXH,MSI Core i7 13th Gen - (16 GB/1 TB SSD/Windows 11 Home) Prestige 14Evo B13M-279IN Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/a/2/w/prestige-14evo-b13m-279in-thin-and-light-laptop-msi-original-imagnjyjgrhtjgcf.jpeg?q=70
COMGJ75HFXNCKUJR,https://www.flipkart.com/product/p/item?pid=COMGJ75HFXNCKUJR,DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) New Inspiron 15 3000 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/f/c/y/inspiron-3511-thin-and-light-laptop-dell-original-imagjh6h55w6r98g.jpeg?q=70
COMGB6DZHKZRFWHW,https://www.flipkart.com/product/p/item?pid=COMGB6DZHKZRFWHW,ASUS EeeBook 12 Celeron Dual Core - (4 GB/64 GB EMMC Storage/Windows 11 Home) E210MA-GJ011W Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/4/9/i/-original-imagpxgqz3hujkrn.jpeg?q=70
COMGCGSTY9RYYCQV,https://www.flipkart.com/product/p/item?pid=COMGCGSTY9RYYCQV,HP OMEN Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3070) 16-B1370TX Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/kzn17680/computer/1/i/z/-original-imagbhzqahdzyx4e.jpeg?q=70
COMGMV6V6ZAUMWEH,https://www.flipkart.com/product/p/item?pid=COMGMV6V6ZAUMWEH,MSI Core i3 13th Gen - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C13M-438IN Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/x/c/t/-original-imagnqmw7fsskcr8.jpeg?q=70
COMG9NYDHKR6PZ8W,https://www.flipkart.com/product/p/item?pid=COMG9NYDHKR6PZ8W,DELL Inspiron Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70
COMG97ARZGJ5NKCJ,https://www.flipkart.com/product/p/item?pid=COMG97ARZGJ5NKCJ,DELL Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX 3050) G15-5515 Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/kwl0akw0/computer/o/4/q/g15-5515-gaming-laptop-dell-original-imag98e62brs8uzy.jpeg?q=70
COMGGBGRMHRYZYXK,https://www.flipkart.com/product/p/item?pid=COMGGBGRMHRYZYXK,ASUS ProArt Studiobook 16 OLED (2022) with ASUS Dial Core i9 12th Gen - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3070) H7600ZW-L911WS Creator Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/d/9/t/-original-imaghryqfmnejfxk.jpeg?q=70
COMGHF6JGRJTQEBY,https://www.flipkart.com/product/p/item?pid=COMGHF6JGRJTQEBY,ASUS Vivobook 14 Touchscreen Intel P-Series Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1402ZA-MW311WS Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/y/j/5/-original-imagpxgrvcppmjm5.jpeg?q=70
COMGH47NZUGAJECQ,https://www.flipkart.com/product/p/item?pid=COMGH47NZUGAJECQ,HP Envy x360 Creator OLED Eyesafe Intel Evo Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home) 15-ew0048TU Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/w/p/3/15-ew0043tu-thin-and-light-laptop-hp-original-imaghrgttxtdcnfy.jpeg?q=70
COMG56TFTZGHZ9CV,https://www.flipkart.com/product/p/item?pid=COMG56TFTZGHZ9CV,Acer Swift 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) SF314-43 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/kt4ozgw0/computer/k/r/h/swift-3-thin-and-light-laptop-acer-original-imag6jer4nhrjth2.jpeg?q=70
COMGFB2GBKDVYBDD,https://www.flipkart.com/product/p/item?pid=COMGFB2GBKDVYBDD,APPLE 2022 MacBook AIR M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLY13HN/A,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/v/c/a/-original-imagfdfpnjjpdhq2.jpeg?q=70
COMFSYCZAGGEFBV9,https://www.flipkart.com/product/p/item?pid=COMFSYCZAGGEFBV9,Lenovo IdeaPad Gaming 3i Intel Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 Ti/60 Hz) 15IMH05 Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/kay9bbk0/computer/b/v/9/lenovo-na-gaming-laptop-original-imafsegfnebzmpac.jpeg?q=70
COMFTPG2HYSS9TW3,https://www.flipkart.com/product/p/item?pid=COMFTPG2HYSS9TW3,Lenovo Legion 7i Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 2080 Super Max-Q) 81YU0029IN Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/kdyus280/computer/t/w/3/lenovo-na-gaming-laptop-original-imafuqwpncg3bzhx.jpeg?q=70
COMGGJZFSCJ2W7JY,https://www.flipkart.com/product/p/item?pid=COMGGJZFSCJ2W7JY,ASUS ROG Flow X13 (2022) Ryzen 9 Octa Core 6900HS - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon Radeon 680M/120 Hz) GV301RC-LJ073WS 2 in 1 Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/koad9jk0/computer/g/m/j/na-gaming-laptop-asus-original-imag2s5nf2wgh4hz.jpeg?q=70
